Species,prevalence
Flavobacterium sp. KBS0721,0.0267151828831121
Acinetobacter venetianus,0.026643327567490504
Pantoea stewartii,0.026633712424477377
Mycolicibacterium sediminis,0.026621719423624922
Cellulomonas sp. PSBB021,0.02661002862075385
Enterobacter roggenkampii,0.026586869932395826
Pseudomonas parafulva,0.026567141510215518
Spirosoma rigui,0.026537325226013972
Acinetobacter cumulans,0.02641145743612537
Stenotrophomonas sp. G4,0.026262135715208954
[Polyangium] brachysporum,0.026168841199516044
Deinococcus soli Cha et al. 2016,0.02613234164787697
Glutamicibacter arilaitensis,0.026068003526017326
Chryseobacterium carnipullorum,0.02593940644890088
Caulobacter flavus,0.025902038426389603
Brevundimonas subvibrioides,0.02587827520935106
Plasmodium coatneyi,0.02569994677874984
Hymenobacter sp. DG25A,0.025584417085392518
Lactobacillus crispatus,0.025399001831048023
Cellulosimicrobium cellulans,0.025348903265076845
Planctomycetes bacterium ElP,0.02515617688040011
Haemophilus influenzae,0.025019339441664692
Spirosoma pollinicola,0.024942317675475296
Bacteroides vulgatus,0.024933849752820324
Caulobacter vibrioides,0.02487805274225106
Polaromonas naphthalenivorans,0.024674264546732664
Curtobacterium sp. MR_MD2014,0.02467006236064315
Serratia marcescens,0.024439283346225086
Corynebacterium sp. NML98-0116,0.024325710166698305
Xanthomonas translucens,0.024324931312301196
Bacillus megaterium,0.02428688349251603
Nonomuraea sp. WYY166,0.02418287094568864
Enterobacter sp. SA187,0.02409898403731421
[Ruminococcus] gnavus,0.024061650735513907
Pseudomonas umsongensis,0.023979054986651878
Enterobacter cancerogenus,0.023892236795462603
Pseudomonas protegens,0.02386778336897102
Candida dubliniensis,0.023822781007869075
Rubrobacter xylanophilus,0.023793296971255037
Lysinibacillus sphaericus,0.023712761957577547
Bacteroides fragilis,0.023417160275858315
Caulobacter sp. FWC26,0.0233567392446281
Chryseobacterium sp. 17S1E7,0.023329505995418623
Cronobacter sakazakii,0.02332390942447869
Pseudomonas sp. BJP69,0.02331863178694438
Sphingobium sp. RAC03,0.02329578228956583
Chryseobacterium glaciei,0.023174611924854184
Xanthomonas citri,0.023118135369291002
Enterobacter asburiae,0.023013433452462574
Methylobacterium sp. DM1,0.022961465041714865
Cedecea neteri,0.02295103801270784
Pseudomonas sp. HLS-6,0.022856762860796808
Acidovorax sp. RAC01,0.02278927856537286
Pseudomonas sp. StFLB209,0.022700300749875498
Anaerocolumna sp. CBA3638,0.022692550965795744
Pantoea eucalypti,0.02253171057891341
Fusarium oxysporum,0.02252055273440356
Microbacterium oryzae,0.022394968762507017
Achromobacter spanius,0.022290000263966648
Curtobacterium pusillum,0.02219371437677583
Pseudomonas rhodesiae,0.022120923615005655
Nostoc flagelliforme,0.02211592073807636
Paenibacillus sp. FSL H7-0737,0.022069162652654115
Neisseria sp. oral taxon 014,0.02203842118774626
Hydrogenophaga sp. RAC07,0.022033449075503708
Microbacterium sp. XT11,0.02200572650346614
Acinetobacter sp. NCu2D-2,0.021926718902525358
Staphylococcus arlettae,0.021878810412256127
Nocardia brasiliensis,0.021712869684177852
Gemella sanguinis,0.021633625037352545
Psychrobacter arcticus,0.021596625160018226
Sphingomonas sp. HDW15A,0.02158729650980949
Pseudomonas plecoglossicida,0.021509353185934367
Mycobacterium avium,0.021466751349989027
Pseudomonas lurida,0.021237640471959935
Chryseobacterium sp. G0186,0.021229252267441812
Streptococcus sp. NPS 308,0.02119376905701173
Yarrowia lipolytica,0.02111458342119219
Pantoea sp. CCBC3-3-1,0.021078785772547154
Clostridium tetani,0.020976159712255176
Brevundimonas sp. DS20,0.020943363716304376
Bacillus circulans,0.02093005068053182
Stenotrophomonas sp. ZAC14D2_NAIMI4_7,0.020875675172168116
Arthrobacter crystallopoietes,0.020541586417579746
Sphingobium sp. YG1,0.020531772899749064
Epidermidibacterium keratini,0.02052131251652376
Blautia sp. SC05B48,0.020449729654009423
Pseudomonas sp. J380,0.02034537657286872
Pseudomonas alcaliphila,0.02030380778860565
Methylobacterium sp. XJLW,0.020265822482327528
Microbacterium sp. 1S1,0.020255229974133582
Lactobacillus plantarum,0.02025115485871496
Cryptococcus neoformans,0.020249955096747187
Paracoccus sp. BM15,0.020211693584641054
Pseudomonas psychrotolerans,0.02017950360896334
Leifsonia xyli,0.020177971064160104
Propionibacterium freudenreichii,0.020109104503825682
Pseudoxanthomonas spadix,0.020073694675987085
Pseudomonas versuta,0.02003332417195469
Pseudomonas viridiflava,0.01999038420965989
Pseudonocardia sp. HH130629-09,0.01993547084824039
Bradyrhizobiaceae bacterium SG-6C,0.019933799252824794
Chryseobacterium sp. T16E-39,0.019885166245936437
Staphylococcus warneri,0.019842281143198075
Pseudomonas psychrophila,0.019707510988430606
Listeria monocytogenes,0.019676702247003373
Chryseobacterium sp. IHB B 17019,0.01960841665016914
Pseudomonas sihuiensis,0.01942768082269533
Bifidobacterium adolescentis,0.01941986260617124
Chryseobacterium arthrosphaerae,0.019388239763780103
Neisseria flavescens,0.019386148058128123
Pluralibacter gergoviae,0.01936618555674842
Porphyromonas gingivalis,0.019357606297191122
Aeromonas caviae,0.019217893044728825
Ustilago maydis,0.019203927700424842
Pseudomonas saudiphocaensis,0.01914098482052822
Chryseobacterium bernardetii,0.019094527409756805
Mycolicibacterium chubuense,0.01908381728538071
Exiguobacterium sp. AT1b,0.0190752258323275
Microbacterium sp. PAMC 28756,0.019014010671567643
Plautia stali symbiont,0.018740900344868867
Frankia inefficax,0.01866893730608661
Microbacterium sp. RG1,0.018552290654809185
Acinetobacter tandoii,0.018546408668881516
Acinetobacter sp. dk386,0.01851041122862755
Chryseobacterium camelliae,0.01849120915937973
Acidipropionibacterium acidipropionici,0.018414012238475302
Leptotrichia wadei,0.018354006160206524
Pseudomonas sp. LPH1,0.018346112202691525
Neomicrococcus aestuarii,0.0182775228367955
Rathayibacter sp. VKM Ac-2804,0.01813902830587376
Pseudomonas sp. DTU12.3,0.018084637893464806
Pseudomonas sp. B10,0.018072932808557273
Corynebacterium casei,0.017894535641364156
Pseudomonas frederiksbergensis,0.017877182393311424
Plasmodium chabaudi,0.017858517279059766
Halomonas hydrothermalis,0.01779932781812853
Microbacterium sp. TPU 3598,0.017712011298709637
Thauera sp. MZ1T,0.017700842653247402
Flavobacterium johnsoniae,0.01764806734799233
Nostoc sphaeroides,0.01764542491155418
Xanthomonas sacchari,0.01754805496451717
Bosea sp. F3-2,0.017485832470792374
Acinetobacter sp. TGL-Y2,0.0174822762007314
Bifidobacterium longum,0.017475027665107952
Fusarium pseudograminearum,0.0174303229884655
Fusarium graminearum,0.017412744187886738
Micrococcus sp. A1,0.01734230435419689
Pseudomonas sp. CC6-YY-74,0.017237060360164518
Chryseobacterium sp. StRB126,0.017196994202925683
Tsukamurella paurometabola,0.017192294413253435
Pseudomonas cremoricolorata,0.017158917419828234
Devosia ginsengisoli,0.01709887355456179
Acinetobacter dispersus,0.01706211847470704
Bacillus thuringiensis,0.01699532197279722
Bacteroides dorei,0.016973881361423884
Shewanella sp. FDAARGOS_354,0.01697342033935697
Pantoea alhagi,0.01695585877274682
Macrococcus sp. IME1552,0.016850073355772717
Gemmataceae bacterium,0.016784641145065074
Chryseobacterium lactis,0.016731733657019975
Acinetobacter gyllenbergii,0.01666336134990458
Lachnoclostridium phytofermentans,0.016639906582980583
Enterobacter ludwigii,0.016614307875457573
Scytonema sp. HK-05,0.016604126459657826
Pseudomonas cichorii,0.016597235098183866
Agrobacterium larrymoorei,0.016498328528567533
Mycolicibacterium vanbaalenii,0.016495465525744567
Mycolicibacterium frederiksbergense,0.016436445552911957
Chryseobacterium joostei,0.016387241021255994
Corynebacterium flavescens,0.01633103750945601
Pseudomonas sp. R84,0.016171097849704854
Cryobacterium sp. LW097,0.016168315993368116
Fusarium fujikuroi,0.016165946379797208
Acidovorax ebreus,0.016135157536960192
Fusobacterium pseudoperiodonticum,0.016114704408184508
Beijerinckiaceae bacterium RH AL1,0.0161092219657868
Bacteroides uniformis,0.016082359395787532
Brevundimonas sp. Bb-A,0.01598380283708687
Diaphorobacter polyhydroxybutyrativorans,0.01596973156508261
Pseudomonas mandelii,0.015956512202010633
Microbacterium sp. CBA3102,0.01589301792351367
Stigmatella aurantiaca,0.015890914666933525
Enterococcus faecium,0.015785040982203024
Pseudomonas poae,0.015746790072092107
Streptomyces sp. Z423-1,0.015679125736051732
Pseudomonas syringae group genomosp. 3,0.015663771712158808
Arthrobacter sp. U41,0.015632408075267452
Microbacterium sp. ST-M6,0.015612901798044747
Lysobacter lycopersici,0.015611689071252986
Sinorhizobium fredii,0.015610399903947128
Psychrobacter sp. G,0.015565988565800746
Streptococcus sp. A12,0.015528668390665913
Pseudomonas sp. 7SR1,0.015508684863523574
Pseudomonas asturiensis,0.015508684863523574
Solibacillus silvestris,0.01549100778205377
Tessaracoccus aquimaris,0.01548490195739226
Plasmodium vivax,0.015465070967917268
Sphingomonas sp. C8-2,0.015288371486629019
Carnobacterium inhibens,0.01527575014731735
Psychrobacter urativorans,0.015256701225201523
Neorhizobium sp. NCHU2750,0.015227366002497382
Lactobacillus sp. P38,0.015180265654648957
Streptococcus pseudopneumoniae,0.015151124299635018
Rahnella aquatilis,0.01515006165039343
Shinella sp. HZN7,0.015135167021392814
Rhodobacter sp. LPB0142,0.01513436375340218
Anaerococcus prevotii,0.015125548342351651
Polynucleobacter necessarius,0.015120967741935484
Flavobacteriaceae bacterium 3519-10,0.01501908102899468
Aggregatibacter aphrophilus,0.014986895657438146
Bradyrhizobium canariense,0.014981061693123144
Acinetobacter calcoaceticus,0.014953812667145926
Psychrobacter cryohalolentis,0.01495300871751326
Leclercia sp. LSNIH1,0.01489586579719407
Acinetobacter sp. 185,0.014894002443102806
Staphylococcus pettenkoferi,0.014868902994220713
Chryseobacterium gallinarum,0.01479222710579785
Shewanella putrefaciens,0.014761600836631977
Plasmodium yoelii,0.014761136216783068
Neisseria meningitidis,0.014760887336939577
Paenibacillus sp. FSL R5-0345,0.014752325771539987
Gemmata obscuriglobus,0.014741241865623655
Chryseobacterium piperi,0.014715604624761913
Candida orthopsilosis,0.0146879125463142
Pseudomonas trivialis,0.014670885336926254
Pseudomonas sp. CMR5c,0.014612342874662523
Sphingopyxis fribergensis,0.014541980981035823
Ochrobactrum quorumnocens,0.014498432129265016
Diaphorobacter sp. JS3050,0.01448484234466377
Sphingomonas sp. MK52,0.014468152498984739
Stenotrophomonas sp. ASS1,0.014435527280389625
Pseudomonas sp. SK,0.014407361762311064
Pseudomonas extremaustralis,0.014338343476973993
Porphyrobacter sp. YT40,0.01422508469209346
Actinomyces pacaensis,0.014187504881432283
Lentzea guizhouensis,0.014144212350175229
Burkholderia dolosa,0.014112903225806451
Acidovorax sp. JS42,0.014072198358251489
Schizosaccharomyces pombe,0.014066136812088547
Pontibacter sp. BT326,0.01406210419493152
Lactobacillus delbrueckii,0.014031070200024422
Pseudomonas silesiensis,0.01400112892048376
Staphylococcus lugdunensis,0.01400000553543074
Weissella cibaria,0.013984156337165156
Pseudomonas sp. MPC6,0.013940383169752567
Actinomadura sp. WMMA1423,0.013921876081981342
Weissella confusa,0.013819965986995475
Pseudomonas sp. S35,0.013722423274373317
Mixta gaviniae,0.01367332686118265
Mycolicibacterium parafortuitum,0.01367068294636076
Pseudomonas sp. S09G 359,0.01364580079333738
Microbacterium sp. L-031,0.013614433532506236
Aeromicrobium erythreum,0.013568133145092198
Schaalia meyeri,0.0135197549391427
Janthinobacterium sp. 1_2014MBL_MicDiv,0.013494560761606782
Pseudomonas mediterranea,0.01349255583126551
Pseudomonas sp. ADAK13,0.01349255583126551
Pseudomonas brassicacearum,0.01349255583126551
Pseudomonas corrugata,0.01349255583126551
Pseudomonas sp. S34,0.01347512262384686
Limnobacter sp. SAORIC-580,0.013454141632509754
Nostocales cyanobacterium HT-58-2,0.013410818299003537
Sphingosinithalassobacter sp. zrk23,0.013410000496443029
Microbacterium protaetiae,0.013382537528196865
Stenotrophomonas sp. ZAC14A_NAIMI4_1,0.013361631059452277
Lysobacter maris,0.013321553879557167
Arenimonas daejeonensis,0.013300291487972656
Psychrobacter sp. P11G5,0.013296613145447323
Candidatus Hamiltonella defensa,0.013295209772549964
Moraxella catarrhalis,0.013256835401011096
Lelliottia amnigena,0.013254783392354549
Georgenia sp. ZLJ0423,0.013222860213174228
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont',0.013218684062737098
[Enterobacter] lignolyticus,0.013218264973483189
Herbaspirillum huttiense,0.013197835184773637
Leclercia sp. 1106151,0.013163758562240536
Leuconostoc pseudomesenteroides,0.013140797567848958
Prevotella oris,0.013128800292157551
Enterococcus sp. FDAARGOS_375,0.013068348408777585
Glutamicibacter creatinolyticus,0.013042719908152969
Clostridium beijerinckii,0.012994206803504717
Bacteroides ovatus,0.012988881492790531
Microbacterium wangchenii,0.012888288173765675
Pedobacter sp. G11,0.012879957375655912
Stella humosa,0.012879941063099816
Sphingopyxis sp. QXT-31,0.012871487405387128
Flavonifractor plautii,0.012860369147609924
Leclercia sp. W17,0.012854423172259984
Luteipulveratus mongoliensis,0.01283867854123383
Sugiyamaella lignohabitans,0.012783353103023422
Pseudomonas sp. MYb193,0.012779812579636347
Truepera radiovictrix,0.012775302775360948
Sphingopyxis sp. EG6,0.012762538229645714
Leclercia sp. J807,0.012741531123884065
Gloeocapsa sp. PCC 7428,0.012735005923508274
Clostridioides difficile,0.012690460128790302
Tannerella sp. oral taxon HOT-286,0.012665047034426509
Acinetobacter soli,0.012636521244759216
Chryseobacterium carnis,0.012627535915476605
Candida albicans,0.01255607821202541
Leclercia sp. W6,0.012523571228504815
Sandaracinus amylolyticus,0.012522541170770179
Pseudomonas sp. S150,0.012492914473100967
Xanthomonas oryzae,0.012490482036372309
Rhodoplanes sp. Z2-YC6860,0.012490097886793155
Capnocytophaga sputigena,0.01248679193172728
Citrobacter freundii,0.01246287598612415
Stenotrophomonas sp. ZAC14D2_NAIMI4_6,0.01230886503989309
Pseudomonas libanensis,0.012243455212384798
Pseudomonas sp. K2W31S-8,0.012216273067427303
Cryptosporidium parvum,0.01216072458764367
Acinetobacter sp. 323-1,0.012147371243671054
Plasmodium berghei,0.012133100842778263
Staphylococcus equorum,0.01212066141573459
Plasmodium cynomolgi,0.012084102106607732
Mycolicibacterium arabiense,0.012082618823170167
Clostridium pasteurianum,0.012012713340986586
Paracoccus kondratievae,0.01194451839623119
Xanthobacter autotrophicus,0.01194237210722561
Gordonia polyisoprenivorans,0.011926654943479453
Auricoccus indicus,0.011916313481516986
Pseudomonas agarici,0.01189709617128972
Luteimonas yindakuii,0.011844646216324311
Porphyrobacter neustonensis,0.011832826257425504
Arthrobacter sp. YC-RL1,0.011809806539196385
Flavobacterium sp. HYN0086,0.011784980963587967
Serratia plymuthica,0.011782477273688556
Pseudomonas prosekii,0.011761353799988458
Saccharomyces cerevisiae,0.011745130603838748
Streptococcus sp. oral taxon 064,0.0117397291545279
Bosea sp. AS-1,0.011739721427035893
Bacteroides thetaiotaomicron,0.01171921332415169
Rhodococcus opacus,0.011707867511750156
Brevibacterium sandarakinum,0.011680639669702168
Pseudomonas sp. URMO17WK12:I11,0.011676953486968046
Lactobacillus sakei,0.011676107409981758
Actinomadura sp. WMMB499,0.011665758452520674
Corynebacterium stationis,0.011656206355539041
Staphylococcus xylosus,0.011602092163351872
Aquisphaera giovannonii,0.011574105082911732
Pseudomonas sp. 11K1,0.01155304928004338
Acinetobacter bereziniae,0.011532877567603825
Luteimonas sp. JM171,0.011517839472380635
Delftia acidovorans,0.011514807464802282
Psychrobacter sp. P2G3,0.011512604800580282
Lachnospiraceae bacterium GAM79,0.011467230562299773
Pseudomonas sp. UW4,0.011458993591588796
Corynebacterium halotolerans,0.011457261982596055
Staphylococcus sp. M0911,0.011438914597735137
Microvirga sp. HR1,0.01143594722656666
Scytonema sp. NIES-4073,0.011417377130814692
Corynebacterium doosanense,0.011416183198491445
Stenotrophomonas sp. YAU14D1_LEIMI4_1,0.011400081847300392
Streptococcus sp. 1643,0.01137332896139914
Pseudomonas lactis,0.011371615630867795
Pseudomonas palleroniana,0.011348660245355278
Lysobacter alkalisoli,0.011309787816732328
Pseudomonas vancouverensis,0.011305748629516924
Pseudomonas sp. LAB-08,0.011305748629516924
Pseudomonas reinekei,0.011305748629516924
Anaerotignum propionicum,0.011248966087675765
Pseudomonas sp. 31-12,0.011229126148480987
Pseudomonas otitidis,0.011185066925675537
Mycolicibacterium vaccae,0.011182418742284168
Neisseria cinerea,0.011173594543081233
Pseudomonas nitroreducens,0.011119304628111277
Aeromonas media,0.011071908055624843
Halalkalicoccus jeotgali,0.011052455570584806
Leuconostoc carnosum,0.011045276528316083
Pseudomonas coronafaciens,0.011011166253101737
Pseudomonas mucidolens,0.011011166253101737
Acinetobacter sp. SWBY1,0.011000763311562953
Vibrio coralliilyticus,0.0109777373303004
Limnoglobus roseus,0.010972422480437519
Microcoleus sp. PCC 7113,0.010971646801846684
Cronobacter dublinensis,0.010968980418695788
Janthinobacterium sp. LM6,0.010945134205474832
Methylobacterium sp. AMS5,0.010927669184546523
Sphingopyxis sp. PAMC25046,0.010877336663561502
Paracoccus aminophilus,0.01082883590502944
Pseudomonas antarctica,0.01081533886491361
Leclercia sp. 119287,0.010795195282861316
Tetrapisispora blattae,0.010772807547001096
Spirosoma sp. CJU-R4,0.010770744405361883
Erythrobacter litoralis,0.010759085983763229
Mobilicoccus sp. NJES-13,0.010759085846688244
Oerskovia sp. KBS0722,0.010728262720946426
Klebsiella quasipneumoniae,0.01072789855923929
Guillardia theta,0.01072312506302239
Ochrobactrum pseudogrignonense,0.010721646243828452
Ochrobactrum pituitosum,0.010721646243828452
Citrobacter rodentium,0.010688220697708365
Sphingomonas sp. KC8,0.010675040963541679
Neorhizobium galegae,0.010674188346125348
Nostoc sp. PCC 7524,0.010637678292438077
Mycolicibacterium fortuitum,0.010604780216891832
Minicystis rosea,0.010534248691680155
Alcaligenes faecalis,0.010478912966392012
Acidipropionibacterium jensenii,0.010423161664504618
Anaerobutyricum hallii,0.010418719718294462
Exiguobacterium sibiricum,0.01041783466546951
Mycolicibacterium rutilum,0.010368859926053672
Besnoitia besnoiti,0.010355889388147453
[Clostridium] hiranonis,0.010349757789749992
Chryseobacterium sp. NBC 122,0.01030832400977578
Sphingobium sp. PAMC28499,0.010306897374113257
Cellulomonas sp. 40-2,0.010302763626890742
Rufibacter tibetensis,0.010300894551368935
Bacteroides sp. A1C1,0.010285340633648568
Stenotrophomonas sp. MYb57,0.01028166744395386
Flavobacterium anhuiense,0.01023798292500054
Lactobacillus curvatus,0.010236050097769057
Variovorax sp. SRS16,0.01023086782229889
Corynebacterium camporealensis,0.010166217342053713
Chamaesiphon minutus,0.010135135135135136
Brevibacterium sp. YB235,0.010131282421114713
Oligella urethralis,0.010121315473311262
Kosakonia sp. CCTCC M2018092,0.010113478602203997
Enterobacter cloacae complex sp.,0.010094863510423283
Nodularia spumigena,0.010072540381267871
Stenotrophomonas sp. WZN-1,0.010061248133832159
Myxococcus xanthus,0.010051489875895834
Anabaena sp. YBS01,0.01003523684975298
Chryseobacterium jeonii,0.009974687163669917
Hydrogenophaga sp. BA0156,0.009970284967217717
Enterococcus sp. CR-Ec1,0.009906070430506241
Corynebacterium timonense,0.00990432369820946
Trypanosoma brucei,0.00985862911500571
[Brevibacterium] frigoritolerans,0.009851877824131473
Lysobacter capsici,0.009851357992777542
Mycobacterium sp. YC-RL4,0.009821369671953482
Hydrogenophaga sp. PBC,0.0098127356446184
Rhizobium sp. ACO-34A,0.009811432451011735
Erythrobacter flavus,0.009799086174506717
Rhizorhabdus dicambivorans,0.009790985831573252
Chryseobacterium sp. 6424,0.009782974107462428
Flavobacterium crocinum,0.009768851931329904
Naumovozyma dairenensis,0.009759196555895732
Acinetobacter defluvii,0.009753639119627526
Enterobacter bugandensis,0.009740578786340768
Erwinia persicina,0.009737761340467015
Tannerella forsythia,0.009715996919143564
Paraoceanicella profunda,0.00967677527582558
Euhalothece natronophila,0.009666857877722946
Mycolicibacterium madagascariense,0.009648523893230714
Prochlorococcus marinus,0.00959023539668701
Corynebacterium ammoniagenes,0.009568875422830624
Haliangium ochraceum,0.009562918775267874
Nissabacter sp. SGAir0207,0.009522307588831843
Cronobacter condimenti,0.009516858852722231
Plasmodium knowlesi,0.009468583362056731
Neospora caninum,0.009453476246645127
Lysinibacillus fusiformis,0.009452552160345568
Xanthomonas hyacinthi,0.009448542222853126
Rhizobium flavum,0.009444406116241873
Rhodococcus sp. B7740,0.009443771554367913
Erwinia amylovora,0.009431844631085618
Cellvibrio sp. KY-YJ-3,0.009409346716214809
Gordonia sp. KTR9,0.009382754149626728
Pseudomonas denitrificans (nomen rejiciendum),0.009373665352193195
Novosphingobium sp. ABRDHK2,0.009356009872592917
Rouxiella badensis,0.009340423311011545
Bifidobacterium catenulatum,0.009338583532131918
Mixta theicola,0.00932695012391407
Klebsiella michiganensis,0.009319441670927684
Pseudomonas sp. FDAARGOS_380,0.009318114717185046
Variovorax sp. PBL-E5,0.009305210918114143
Rhizobium sp. WL3,0.009281192965003867
Erwinia sp. QL-Z3,0.009279964221824687
Enterobacter soli,0.009276657141204701
Sphingobacterium sp. G1-14,0.009264958964919977
Corynebacterium sp. LMM-1652,0.009259765129446741
Brevibacterium sp. WO024,0.009196899328805165
Corynebacterium callunae,0.009180764525850798
Myxococcus stipitatus,0.009174103097163084
Novosphingobium sp. P6W,0.009171219579981299
Pseudomonas taetrolens,0.009153384153384155
Pseudomonas sp. Leaf58,0.00913771383410852
Bosea vaviloviae,0.009092431890769513
Pseudomonas sp. ADAK18,0.008995037220843672
Pseudomonas yamanorum,0.008995037220843672
Kluyvera sp. PO2S7,0.008993930436055675
Chryseobacterium sp. G0162,0.008953063876452665
Gemella morbillorum,0.008856737385681528
Agrococcus sp. SGAir0287,0.008829860801367814
Lactobacillus amylovorus,0.008823918728332183
Agrobacterium fabrum,0.008819004089990928
Bifidobacterium dentium,0.008788454352970482
Chryseobacterium antarcticum,0.008746404204043242
Pseudomonas citronellolis,0.00874392464985753
Gloeobacter violaceus,0.00871839581517001
Helicobacter suis,0.00871839581517001
Aeromicrobium sp. 592,0.008712265868054432
Anaerostipes hadrus,0.008702440689033046
Oscillatoria acuminata,0.008677819576048351
Chondrocystis sp. NIES-4102,0.008661404634094127
Defluviimonas alba,0.008633108674569427
Cedecea sp. FDAARGOS_727,0.00862526151899966
Propionibacterium acidifaciens,0.008592662653519
Fibrella aestuarina,0.008572071880249386
Pseudomonas sp. RU47,0.008529776674937966
Chryseobacterium sp.,0.00847998382557375
Haemophilus haemolyticus,0.008464771074310666
Morganella morganii,0.00842714391101488
Olsenella sp. oral taxon 807,0.008409446026950481
Rufibacter sp. DG31D,0.008403361344537815
Dermabacter vaginalis,0.008350670763440541
Exiguobacterium sp. MH3,0.00834660608308785
Rubrobacter indicoceani,0.008345342948548964
Erwinia sp. J780,0.008314258480292637
Lelliottia jeotgali,0.008276772247360483
Peptostreptococcaceae bacterium oral taxon 929,0.008268178611984976
Mycolicibacterium aubagnense,0.008246872169294492
Deinococcus irradiatisoli,0.008236950790285679
Achromobacter sp. AONIH1,0.008201224430377813
Acinetobacter sp. WCHAc010052,0.00819824257917237
Clostridium sp. DL-VIII,0.008197133054818066
Azospirillum lipoferum,0.008193666046007929
Crocosphaera subtropica,0.00819288514716973
Atopobium parvulum,0.008183629532278748
Cronobacter turicensis,0.008138944666458899
Streptococcus intermedius,0.008116411342217794
Buttiauxella sp. 3AFRM03,0.008111346275482897
Prevotella sp. oral taxon 299,0.008109765345511336
Pichia kudriavzevii,0.00806242580436129
Cryptomonas paramecium,0.008030983837435451
Corynebacterium marinum,0.008012686535291818
Enterococcus gallinarum,0.008008537223675121
Streptococcus vestibularis,0.007998657898569782
Staphylococcus pasteuri,0.007997252235968642
Leuconostoc citreum,0.007968884968703554
Bacteroides xylanisolvens,0.007928079738786484
Nostoc sp. 'Peltigera membranacea cyanobiont' N6,0.007927616865376613
Achromobacter sp. MFA1 R4,0.007849193685302706
Rhizobium pseudoryzae,0.007848788915319932
Maribacter cobaltidurans,0.007846556233653008
Hemiselmis andersenii,0.007846556233653008
Planctomycetes bacterium KS4,0.007846556233653008
Nitrosomonas europaea,0.007846556233653008
Shewanella sp. Pdp11,0.007846556233653008
Pseudoclostridium thermosuccinogenes,0.007846556233653008
Lactococcus raffinolactis,0.007804346388554495
Ralstonia mannitolilytica,0.007802362649657791
Lactobacillus reuteri,0.007785798380888033
Chryseobacterium sp. POL2,0.007771187874132431
Rubrobacter radiotolerans,0.007769498101973859
Mycobacterium dioxanotrophicus,0.007748003166566396
Rhizobium daejeonense,0.007737517297639068
Caulobacter rhizosphaerae,0.00772183664481193
Labilithrix luteola,0.007694691100588587
Pseudomonas cedrina,0.007680069600612088
Flavobacterium nitrogenifigens,0.007676100418035902
Chryseobacterium sp. SNU WT5,0.007673689469540137
Rhodococcus ruber,0.007667313094981707
Bifidobacterium pseudocatenulatum,0.007649702514139482
Stenotrophomonas sp. Pemsol,0.007648518464457744
Pseudomonas sp. gcc21,0.007638660161165788
Sanguibacter sp. HDW7,0.007630836002056147
Frondihabitans sp. 762G35,0.007609678593156342
Rhizobium sp. Khangiran2,0.007576526729163385
Stenotrophomonas sp. pho,0.007559714973616095
Komagataeibacter rhaeticus,0.007540309780315718
Acidovorax sp. T1,0.007525351401441318
Georgenia sp. Z443,0.007525205884357989
Burkholderia gladioli,0.00750248827628602
Anaeromyxobacter sp. Fw109-5,0.007499552363989332
Xanthomonas arboricola,0.007496473816557637
Gordonia insulae,0.0074747638171368015
Porphyrobacter sp. CACIAM 03H1,0.0074642642721012
Prevotella denticola,0.007457107644312359
Corynebacterium resistens,0.007421967702988879
Chryseobacterium nakagawai,0.007367731645959143
Planctomyces sp. SH-PL62,0.007356030955872634
Chondromyces crocatus,0.007329876813351976
Pedobacter cryoconitis,0.007273490565000794
Exiguobacterium acetylicum,0.007228863029860925
Proteus mirabilis,0.007226295045412401
Xanthomonas albilineans,0.007184087558140482
Pannonibacter phragmitetus,0.0071766165472933125
Calothrix brevissima,0.007172648603481772
Moraxella bovis,0.007156335360084677
Kosakonia sacchari,0.0071548859614481665
Pseudomonas sp. TCU-HL1,0.007146158711623607
Sphingobacterium sp. DR205,0.007145229100640451
Lysobacter antibioticus,0.007141545829372984
Novosphingobium sp. Gsoil 351,0.0071013832735174745
Clostridium saccharoperbutylacetonicum,0.0070961561473895434
Pectobacterium carotovorum,0.007092548885717765
Microlunatus sp. Gsoil 973,0.007086030762377403
Rhizobium sp. S41,0.007079601944609572
Lactobacillus johnsonii,0.007073925264601461
Pseudolabrys taiwanensis,0.007060869073534816
Stenotrophomonas sp. DAIF1,0.007057465480191708
Pseudomonas sp. R76,0.007055530669621545
Janthinobacterium sp. SNU WT3,0.007053416329490185
Cardiobacterium hominis,0.0070259128028776876
Nitrosomonadales bacterium 0125_3,0.007011393514460999
Microbacterium endophyticum,0.006989247311827957
Pseudomonas extremorientalis,0.006978908188585608
Thiomicrospira aerophila,0.006974716652136007
Synechococcus sp. JA-3-3Ab,0.006974716652136007
Synechococcus sp. PCC 7336,0.006974716652136007
Synechococcus sp. PCC 7502,0.006974716652136007
Nostoc linckia,0.0069687067831734366
Saccharothrix espanaensis,0.006965800744349082
Nitrosomonadales bacterium Swamp67,0.0069619179553871815
Akkermansia muciniphila,0.006942900219815159
Xanthomonas vesicatoria,0.006929858095421248
Rhodobacter sp. CZR27,0.006916679667422036
Gordonia sp. YC-JH1,0.006886156159065223
Lelliottia sp. WB101,0.006880990609643361
Caulobacter mirabilis,0.006877918862343028
Cronobacter universalis,0.006873922528571485
Enterobacter kobei,0.006844327826889617
